Departamento,Tipo,Nombre,Direccion,Telefono,Latitud,Longitud,Fuente
Cochabamba,Alimentos,PiccaDely,Pasaje Márquez #33,"4065206 -
72706252",null,null,web
Cochabamba,Alimentos,Daxen vital,Puntiti calle s/n cond. horizonte,"60771999 -
60771999",null,null,web
Cochabamba,Alimentos,GALLETOSAS,Calle Chipaya Nro 1760 Cond Palermo 1 Casa 5,"4420030 -
70342248",null,null,web
Cochabamba,Alimentos,Frutas,Av. Decima y calle8( altura km6 a sacaba),"72272646 -
72701462",null,null,web
Cochabamba,Alimentos,Hernan Molina Huanca,Zona sud. Barrio Don Bosco pasaje Buena Ventura.,"63992606 -
71419185",null,null,web
Cochabamba,Alimentos,ANTONIO LOPEZ RODRIGUEZ,Calle Bolivar entre Ayacucho y Colon - Sacaba,"4708052 -
72651661",null,null,web
Cochabamba,Alimentos,Automercados SRL,Av. América esq. Eudoro Galindo,"4287811 -
70377717",null,null,web
Cochabamba,Alimentos,Granja Ecologica Polen y Cerveca Artesanal Legria,Calle lindero s/n apote,"68514088 -
68514088",null,null,web
Cochabamba,Alimentos,Salteñitas,Calla Villarroel N20 Pacata Baja,"79340103 -
79340103",null,null,web
Cochabamba,Alimentos,PROCESADORA ANDIna DE PAPA S.R.L.,Av Hernan Cosio #111,"4319131 -
77448600",null,null,web
Cochabamba,Alimentos,Micromercado SLA,Av. America Esq. Calle Tarija,"4283779 - 69448010 -
72220717",null,null,web
Cochabamba,Alimentos,DHISMAR ROMERO,C. Camilo Torres entre Lutherking y Derechos Humanos,"4763095 -
67572587",null,null,web
Cochabamba,Alimentos,Karina Huanca,Av. Perú,"71433507 -
71433507",null,null,web
Cochabamba,Alimentos,AlquimiA,C/ La Merced 1668,"77933315 -
77933315",null,null,web
Cochabamba,Alimentos,Kalo's restaurante,Agustín López #1034 entre punata y Tarata,"4554291 -
60776470",null,null,web
Cochabamba,Alimentos,INDABOL S.R.L.,AV. CAPITÁN VICTOR USTARIZ # 3695 ZOna BILLA BUSCH,"4141149 -
74162464",null,null,web
Cochabamba,Alimentos,Tropical Chicken,Av. Melchor Urquidi entre Av. America y Calle Buenos Aires,"76400393 -
76400393",null,null,web
Cochabamba,Alimentos,Organic Club,Av. America esq Juan de La Rosa,"75958772 -
75958772",null,null,web
Cochabamba,Alimentos,Raíz Alfajores Artesanales,C. Chipaya casi Av. América oeste,"4422356 -
73788840",null,null,web
Cochabamba,Alimentos,DULCE PASTEL,"Av. B. Galindo km 3,5","4020141 -
70775979",null,null,web
Cochabamba,Alimentos,Marquez de la Viña Gourmet,Calle Aniceto Padilla No 530 entre Plaza de Recoleta y Potosí,"4260587 -
70727879",null,null,web
Cochabamba,Alimentos,Industrias Meylin,C. Niceto ROdriguez nro.418,"4421109-4018340 -
76405692",null,null,web
Cochabamba,Alimentos,WM&C SRL,"Av. Andina Esq. 21 Enero, Zona Sumumpaya Norte","4510508 - 4223372 -
72201952",null,null,web
Cochabamba,Alimentos,RIKINIS - ALIMENTOS naTURALES,"Sacaba Calle Sucre #0283, entre calles Independencia y Perú","74351188 -
79347994",null,null,web
Cochabamba,Alimentos,Enjoy Life,Calle bibosi,"4799067 -
79711152",null,null,web
Cochabamba,Alimentos,Apícola JH productos y servicios,"Tiquipaya, c/ Cochabamba y Sucre","72403133 -
68382493",null,null,web
Cochabamba,Alimentos,BloCQ Panaderia Artesanal,"A.Villavicencio, Cochabamba, Bolivia","4799722-69497888 -
75947671",null,null,web
Cochabamba,Alimentos,GLENDCY,Km.12 sud Urbanización Urkupiña,"69529294 -
69529294",null,null,web
Cochabamba,Alimentos,ACERLIFE,Av.Blanco Galindo Km 4 1/2,"68582875 -
70730170",null,null,web
Cochabamba,Alimentos,Coronilla S.A.,Av. Villazon N 3847,"4717193 -
77999168",null,null,web
Cochabamba,Alimentos,Gran Quncha,Calle Chacarera esq Chovena,"4226242 -
69433434",null,null,web
Cochabamba,Alimentos,Panadería Zahína,Av. Perú lado mercado Ingavi.,"4282542 -
79969623",null,null,web
Cochabamba,Alimentos,Cepas de Camargo,Av Circunvalación Pacata baja,"62609029 -
62609029",null,null,web
Cochabamba,Alimentos,Daadsmarket,Melchor urquidi,"69418282 -
69418224",null,null,web
Cochabamba,Alimentos,CAOS SRL,"Pje Innominado, colcapirhua","76455328 -
76455328",null,null,web
Cochabamba,Alimentos,Frutijugo,Calle Kapac Yupanqui # 2417,"70345915 -
70345915",null,null,web
Cochabamba,Alimentos,Proveedora de Alimentos Tu Amigo Pil,Avenida 6 de Agosto # 529 entre Av. Del Cabildo y C/ General Diaz Zona Jaihuayco,"65660068 -
70650286",null,null,web
Cochabamba,Alimentos,Masa Madre - Panadería Artesanal,Calle Chimpu Ojjllu # 1549 (Paralela a la Simon Lopez),"70767370 -
79751390",null,null,web
Cochabamba,Alimentos,Llajteña,"Av. Chapare kilómetro 3, frente a la urb. El castillo","75485748 -
75485748",null,null,web
Cochabamba,Alimentos,Empresa Productora de Bebidas y Alimentos BENDATI,C/Homer 3663,"4470459 -
76960267",null,null,web
Cochabamba,Alimentos,"JR Distribución, distribución de alimentos y bebidas",Av. Circunvalación y Av. Pachacutek,"76442760 -
76442760",null,null,web
Cochabamba,Alimentos,EcoPura,Teniente Arevalo 116,"4527932 -
72748678",null,null,web
Cochabamba,Alimentos,Productos Ecológicos naturaleza S.A (Frutte),Calle Melchor Urquidi entre Ciclovia y América. a media cuadra del sombrero de chola,"65360900 -
65172111",null,null,web
Cochabamba,Alimentos,BRASA VIVA STEAK HOUSE,Av. Melchor Urquide 1314 lojia 14 entre Av. América y Calle Buenos Aires.,"67429955 -
67429955",null,null,web
Cochabamba,Alimentos,BOLHISPANIA S.A.,Federico Blanco 831 entre Oquendo y 16 de Julio,"4 4563011 -
63909202",null,null,web
Cochabamba,Alimentos,Frigourmeat,Daniel Campos n 21,"44282519 -
77457749",null,null,web
Cochabamba,Alimentos,Avícola Jars,Av Blanco Galindo Km 9.8,"4262355 -
72284743",null,null,web
Cochabamba,Alimentos,Productos pipetua,Calle Calixto peñaloza zona cementerio quillacollo,"4305156 -
77426064",null,null,web
Cochabamba,Alimentos,Agua de mesa Fresca,Av. Gabriel Rene Moreno 1040,"4793131 -
67498333",null,null,web
Cochabamba,Alimentos,Gate Gourmet Catering Bolivia S.A.,Calle teniente monasterios S/N,"79799919 -
79799919",null,null,web
Cochabamba,Alimentos,Delia Vasquez,Sacaba -Huayllani,"67409940 -
67409940",null,null,web
Cochabamba,Alimentos,SaWaLife srl,William Shakespeare esq. Jack london,"73793491 -
73793491",null,null,web
Cochabamba,Alimentos,GRUPO INDUSTRIAL SAXSAY,calle kollasuyu # 283 zona cala cala,"4790401 -
77215394",null,null,web
Cochabamba,Alimentos,Vinoteca V&P,Potosi1455,"77491038 -
77491038",null,null,web
Cochabamba,Alimentos,FitBar #PowerFIT,"Antezana # 945, entre Ramon Rivero y Oruro","4401174 -
76909940",null,null,web
Cochabamba,Alimentos,"Productos Ecologicos naturaleza S.A ""FRUTTE""",Calle Melchor Urquidi entre Ciclovia y América. a media cuadra del sombrero de chola,"65360900 -
65172111",null,null,web
Cochabamba,Alimentos,Authentic Light,Pacata Alta - Barrio 10 de Diciembre,"77499069 -
77499069",null,null,web
Cochabamba,Alimentos,"""La Escarola"" fast-good",Parque Lincoln y calle Illapa,"79729991 -
79729991",null,null,web
Cochabamba,Alimentos,Procesadora de Alimentos Valpergutor S.R.L.,Calle Runasimi 2113,"4242188 -
72222923",null,null,web
Cochabamba,Alimentos,Auto///Market,Calle Buenos Aires # 5,"75480090 -
75480090",null,null,web
Cochabamba,Alimentos,Karin López,Av. aroma 838 entre c. 16 de Julio y Av. Oquendo.,"4558406 -
70769100",null,null,web
Cochabamba,Alimentos,Carolina Bustamante Vargas,Calle Juan Capriles S/N casi Pantaleón Dalence,"4252152 -
69451001",null,null,web
Cochabamba,Alimentos,Niawa Alimentos,Su sano Azogue 2960,"75466211 -
70712661",null,null,web
Cochabamba,Alimentos,AGUA Y HIELO CHACALTAYA,J.A. RICO TORO N° 871 PANDO Y MELCHOR URQUIDI,"4200434 - 4123456 - 4243434 -
70718084",null,null,web
Cochabamba,Alimentos,De La Selva LTDA,"Carretera a sacaba km 3,5","4719923 -
71733666",null,null,web
Cochabamba,Alimentos,Dulces Momentos JaDaSha,Camino a Sacaba km 7.5 sobre la circunvalación y calle sarao,"76464237 -
76464237",null,null,web
Cochabamba,Alimentos,"DISTRIBUIDORA DE POLLOS ""RTR""",C/Gardenias #111,"75007329 -
75007329",null,null,web
Cochabamba,Alimentos,Goodman Friendly Market,Calle Tomás Frias y Pedro Blanco. En plena esquina.,"78365315 -
77956151",null,null,web
Cochabamba,Alimentos,Pastas Todo Listo,"España 491, casi Mexico","4224150 -
72717338",null,null,web
Cochabamba,Alimentos,GRUPO INDUSTRIAL SAXSAY,calle kollasuyu # 283 zona cala cala,"4790401 -
77215394",null,null,web
Cochabamba,Alimentos,Industria Alimenticia Lazzo,c. José Quintín Mendoza 1668. Entre Lucas Mendoza y Alcides Arguedas,"4281112 -
67400164",null,null,web
Cochabamba,Alimentos,Chocolates Baure y El Ceibo Cochabamba,Av. Ayacucho 282 casi eq. Santivañez,"4234981 -
72205089",null,null,web
Cochabamba,Alimentos,Frutas & Verduras,Av circunvalación y calle Sumaj Llajta,"4883108 -
76457624",null,null,web
Cochabamba,Alimentos,INDUSTRIAS AQUACORP,Calle Chicopaya s/n Zona sud,"4245055 -
78360300",null,null,web
Cochabamba,Alimentos,Rocío Rodríguez amurrio,Avenida circunvalación esquina Sumaj llajta,"4883108 -
76414593",null,null,web
Cochabamba,Alimentos,Provlop,Av. Vllazon km 3 sobre la avenida Chapare esquina Perú. Plena esquina,"69444399 -
69444399",null,null,web
Cochabamba,Alimentos,Aydee Gabriela Villca Huayta,Calle PunataN74,"77435934 -
77435934",null,null,web
Cochabamba,Alimentos,Jose Ramiro Nogales Flores Agua Vertiente,Calle Buganvilias 1479 sauces y palmeras,"4797733 - 34 -35 72225561 -
72745363",null,null,web
Cochabamba,Alimentos,Agencia de lácteos cruce taquiñ,Avenida Simón López y cruce taquiña,"65506690 -
65506690",null,null,web
Cochabamba,Alimentos,Agua purificada de mesa las nubes,Av. Innominada s/n esq. Innominada,"79794407 -
79794407",null,null,web
Cochabamba,Alimentos,Agua Purificada Génesis,Av. República # 825 zona central Sud,"4553463 -
76454066",null,null,web
Cochabamba,Alimentos,INBOLCER SRL,Av. Andina s/n esquina Av. 21 de enero,"4223372 -
72201952",null,null,web
Cochabamba,Alimentos,natural Life,Quillacollo zona central,"70343918 -
70343917",null,null,web
Cochabamba,Alimentos,Activa tu Sistema inmunológico,Urpi,"75957601 -
75957601",null,null,web
Cochabamba,Alimentos,Agua purificada de mesa Fresca,Av. Gabriel Rene Moreno 1040,"4793131 -
67498333",null,null,web
Cochabamba,Alimentos,CAPRA SRL,Calle En rique Salnas 521,"4540488 -
71721835",null,null,web
Cochabamba,Alimentos,Aguas del eden,Av. Teofilo vargas #759,"4405776 -
67425050",null,null,web
Cochabamba,Alimentos,Parlawi cafe & lab,Avenida peru 0460,"71428523 -
71428523",null,null,web
Cochabamba,Alimentos,Sra. Magui( frutera),Av. Decima y calle8( altura km6 a sacaba),"72272646 -
72701462",null,null,web
Cochabamba,Alimentos,Marcelo Castelo Quiroga,"Avenida Miguel Mercado, Vinto","4358638 -
79788568",null,null,web
Cochabamba,Alimentos,IMBA S.A.,AV. SEGUNDA SN ENTRE ARQUÍMEDES Y ALEXANDER FLEMING,"4434500 -
74162475",null,null,web
Cochabamba,Alimentos,Industria Boliviana de Cereales SRL,"Av. Andina S/N. Esq. 21 Enero, Zuna Sumumpaya Norte","4510508 - 4223372 -
61678665",null,null,web
Cochabamba,Alimentos,Dimadetar SRL,Av Blanco Galindo km 6,"4485043 -
75010187",null,null,web
Cochabamba,Alimentos,Aguas Del Nilo,c/Tocopilla Esq. Casto Rojas Nro 1401,"4433175 -
78329878",null,null,web
Cochabamba,Alimentos,Innovando Tecnologías,Junín 324,"+59167743837 -
67743837",null,null,web
Cochabamba,Alimentos,APAJ (ASOCIACION DE PRODUCTORES AGRICOLAS JUVENIL),Rio Blanco. Km 258 carretera Cochabamba- Santa Cruz,"67503790 -
67503790",null,null,web
Cochabamba,Alimentos,Jukur Alimentos,Calle Chimpu Ojjllu #1549 (Paralela a la Simon Lopez),"70767370 -
79751390",null,null,web
Cochabamba,Alimentos,Dxn Cochabamba,Calle Lanza entre Venezuela y Ecuador edificio ceflor#317,"44234409 -
77488838",null,null,web
Cochabamba,Alimentos,GRUPO DUO SRL / mandarina,"Av. Pando pasaje portales, entrando frente al Hupermall","4798613 -
77900019",null,null,web
Cochabamba,Alimentos,"Industria de alimentos piñami srl, productos VIGOR","Calle sucre #492, esq. Av. San Martín","44501017 -
76402354",null,null,web
Cochabamba,Alimentos,Criollita,c/ Pedro Blanco 351,"4242616 -
78311988",null,null,web
Cochabamba,Alimentos,Lácteos Moo,Rafael Méndez,"63827201 -
72708760",null,null,web
Cochabamba,Alimentos,"REFRIGERIOS&SnaCK'S ""MI DULZURA""",Pasaje La Tablada#1378 y Portales,"79957090 -
79957090",null,null,web
Cochabamba,Alimentos,Comercial lizvania,"República, antezana honduras","76452699 -
76452699",null,null,web
Cochabamba,Alimentos,CAPRESSO S.R.L.,Av. Salamanca 860,"79966266 -
79966266",null,null,web
Cochabamba,Alimentos,AQUAVIP,C.Camilo Torres s/n,"4763095 -
67572587",null,null,web
Cochabamba,Alimentos,Dxn vital,Calle Francisco Viedma #263,"60771999 -
70342954",null,null,web
Cochabamba,Alimentos,Helados FRAGOLA,"Av America O-989, casi Gabriel Rene Moreno y Manchaypuito","4121010 -
72235555",null,null,web
Cochabamba,Alimentos,Bolivian Beer Company - Cerveza Candelaria,Calle Julián de Los Ríos N°1948 - Zona Tupuraya,"69413000 -
69413000",null,null,web
Cochabamba,Alimentos,Agua Purificada Génesis,Av. República # 825,"4553463 -
76454066",null,null,web
Cochabamba,Alimentos,Apthapi,Juan capriles #170 entre Libertador Bolívar y tupac amaru,"67426557 -
67426557",null,null,web
Cochabamba,Alimentos,IOGO Yogurt Griego,Av. Heroínas 531casi Falsuri,"72220255 -
72150000",null,null,web
Cochabamba,Alimentos,Frial PigShop,Av. Melchor Pérez de Olguín 1084 entre parque ex combatientes casi pasaje zoológico,"4439045 -
70750787",null,null,web
Cochabamba,Alimentos,GRAN HOTEL COCHABAMBA,Plazuela Ubaldo Anze Recoleta,"4480520 -
77491416",null,null,web
Cochabamba,Alimentos,naTUREZA SRL,Pje. La Chaime #6,"4470476 4453531 -
70700891",null,null,web
Cochabamba,Alimentos,GENEVA SRL,Av Ballivian Esquina Oruro,"4567758 -
72220023",null,null,web
Cochabamba,Alimentos,Pescadería surubi,Heroínas esquina belzu,"4534669 -
60372311",null,null,web
Cochabamba,Alimentos,FABOPAL S.A.,Av. oquendo N°1080,"4117044 -
70370757",null,null,web
Cochabamba,Alimentos,Industria de alimentos el tonel,Av. Chilimarca # 394,"4311542 -
70771112",null,null,web
Cochabamba,Alimentos,SOYRICA,CALLE ULUNCHU. CONDOMINIO SAN SILVESTRE IV,"XXXX -
71772044",null,null,web
Cochabamba,Alimentos,Alaska SRL,Calle tito yupanqui,"4374473 -
69512713",null,null,web
Cochabamba,Alimentos,Pescaderia surubi,Avenida chapare zona chacacollo,"4660421 -
79356623",null,null,web
Cochabamba,Alimentos,Herbalife,Zona temporal,"73320150 -
73320150",null,null,web
Cochabamba,Alimentos,Micromercado RAMOS,Av. Petrolera Km9,"4764003 -
70719607",null,null,web
Cochabamba,Alimentos,Alnat industrias alimenticias,Av siles,"77993385 -
77993385",null,null,web
Cochabamba,Alimentos,La Estancia S.R.L.,Pasaje Boulevard o Av. Uyuni,"4249262 -
77433340",null,null,web
Cochabamba,Alimentos,La Bodega,Av. Centenario media cuadra al sur de la circunvalacion (Zona Cruce taquiña),"60781631 -
60781631",null,null,web
Cochabamba,Alimentos,Sain sin gluten,"Colombia Nro 524, entre San Martin y Lanza, frente a la entrada al pasaje San Rafael, acerca sud","62622010 -
68450550",null,null,web
Cochabamba,Alimentos,AQUAPURA,Calle joaquin salcedo s/n,"71496981 -
67407771",null,null,web
Cochabamba,Alimentos,GreenMama,Juan Capriles casi esquina tupac Amaru. Edificio kantuta,"70724413 -
70724413",null,null,web
Cochabamba,Alimentos,Casa Venturini,"Localidad de Pihusi, Apote","71522782 -
71522782",null,null,web
Cochabamba,Alimentos,PAnaDERIA Y REPOSTERIA HORNERITO,Calle Sucre entre Antezana y 16 de Julio acera sud nro 730,"4500612 -
60398157",null,null,web
Cochabamba,Gas,YPFB: entregas de gas a domicilio,NA,null,null,null,web
Cochabamba,HigienePersonal,Pañales de adulto mayor,Villa Busch,72251879 - 4282898,-17.392684,-66.199639,web
Oruro,Movilidad,Radio Taxi de la V,NA,67205906,null,null,web
Oruro,Movilidad,Radio Taxi la pirámide,NA,5254444,null,null,web
Oruro,Movilidad,Radio Taxi el Faro,NA,5273399,null,null,web
Oruro,Movilidad,Radio movil SAS Oruro,NA,5219999,null,null,web
Oruro,Movilidad,Radio Móvil tu piloto,NA,5266166,null,null,web
Oruro,Movilidad,Radio Movil Tours Forever,NA,8421114,null,null,web
Pando,Movilidad,Servicio Urbano Radio Taxi,NA,8421588,null,null,web
Pando,Movilidad,Expreso departamental,NA,null,null,null,web
Beni,Movilidad,Radio Movil Vial Trinidad,NA,null,null,null,web
Beni,Movilidad,Radio Taxi German Busch,NA,null,null,null,web
Cochabamba,Movilidad,Radio Taxi Jardín,Av. General Galindo,4241111,null,null,web
Cochabamba,Movilidad,Radio Taxi H,Calle Potosí,4455120,-17.371774,-66.150484,web
Cochabamba,Movilidad,Radio Movil HOLIDAY KANTUTA,Felix Lopez de la Vega,4293777,-17.361546,-66.160843,web
Cochabamba,Movilidad,Cochabamba,Oeste,65366001,null,null,web
Cochabamba,Movilidad,Radio Movil Aranjuez,Av. Thunupa,4241212,-17.376329,-66.187595,web
Cochabamba,Movilidad,Radio Taxi Ejecutivo,"Av. 9 de abril, Cochabamba",4225050,-17.397834,-66.137910,web
Cochabamba,Movilidad,Radio Movil Incacollo,Av. Papa Paulo,4200355,-17.385807,-66.141854,web
Cochabamba,Movilidad,Verdecio,Av. Tadeo Haenke. no. 1450,4280000,-17.384349,-66.168059,web
Cochabamba,Movilidad,PERZEO,NA,76991360,-17.367135,-66.133661,web
Cochabamba,Movilidad,Taxi Ciudad Digital,NA,61782828,-17.365238,-66.161960,web
Cochabamba,Movilidad,Movil,Manuel Marin no. 1021,4200520,null,null,web
La Paz,Gas,YPFB,Av. Gral Ballivian esq. Muñoz Reyes No. 80 Zona Calacoto,800106006 - 72072300,-16.539065,-68.075553,web
La Paz,Gas,YPFB,"Av. 20 de Octubre esq. Machicado No. 434, Zona San Pedro",800106007 - 72072300,-16.504065,-68.133668,web
La Paz,Gas,YPFB,"Av. Entre Ríos esq. Ayata No. 1349, Zona el Tejar",800106008 - 72072300,-16.498887,-68.152085,web
Oruro,Gas,YPFB,Av. 6 de Octubre esq. Héroes del Chaco,800106009 - 72072300,null,null,web
Santa Cruz,Gas,YPFB,Carretera SC-CBBA Km 3 1/2 Zona Cuarto Anillo,800106010 - 72072300,null,null,web
Santa Cruz,Gas,YPFB,Av. Grigotá Uv. 0029 Dist: 5 Mza 0043 Sec. 3,800106011 - 72072300,null,null,web
Santa Cruz,Gas,YPFB,Av. Brasil s/n Zona Central,800106012 - 72072300,null,null,web
Santa Cruz,Gas,YPFB,Av. Mariscal Sucre s/n Zona Central,800106013 - 72072300,null,null,web
Cochabamba,Gas,YPFB,Av. Simón López entre M. Pérez de Holguín G.R. Moreno No. 0 Zona/Barrio Cala Cala,800106014 - 72072300,null,null,web
Cochabamba,Gas,YPFB,Av. Petrolera km 5 1/2 Zona Valle Hermoso,800106015 - 72072300,null,null,web
Cochabamba,Gas,YPFB,Av. América esq. Pachamama  No. s/n Barrio Cala Cala,800106016 - 72072300,-17.371740,-66.173618,web
Cochabamba,Gas,YPFB,Carretera Cbba-Sta Cruz nro. s/n Zona Villa Tunari,800106017 - 72072300,null,null,web
Cochabamba,Gas,YPFB,"Carretera Cochabamba - Santa Cruz km. 221 Zona/Barrio Central, PT, Villarroel",800106018 - 72072300,null,null,web
Tarija,Gas,YPFB,"Av. Panamericana, Zona Luis Pizarro",800106019 - 72072300,null,null,web
Tarija,Gas,YPFB,"Av. Panamericana, Zona Morros Blancos",800106020 - 72072300,null,null,web
Tarija,Gas,YPFB,Av. San Martín esq. Jacinto Delfín,800106021 - 72072300,null,null,web
Tarija,Gas,YPFB,Calle Avaroa esq. Chuquisaca,800106022 - 72072300,null,null,web
Tarija,Gas,YPFB,Av. Petrolera s/n Carretera a Tarija,800106023 - 72072300,null,null,web
Tarija,Gas,YPFB,Carretera Tarija -Yacuiba Zona El Común,800106024 - 72072300,null,null,web
Tarija,Gas,YPFB,Carretera a Bermejo Localidad el Padcaya,800106025 - 72072300,null,null,web
Chuquisaca,Gas,YPFB,"Av. Ostria Gutierrez, esq. nataniel Aguirre",800106026 - 72072300,-19.039644,-65.249234,web
Chuquisaca,Gas,YPFB,Av. Héroes de la Calancha s/n Salida a Potosí,800106027 - 72072300,null,null,web
Chuquisaca,Gas,YPFB,Av. Piraimiri. s/n Final,800106028 - 72072300,null,null,web
Chuquisaca,Gas,YPFB,"Monteagudo, Zona Zapallar, Salida a Camiri",800106029 - 72072300,null,null,web
Potosí,Gas,YPFB,Av. Cívica esq. Calle Serrudo s/n,800106030 - 72072300,-19.583858,-65.755807,web
Potosí,Gas,YPFB,Av. Antofagasta s/n,800106031 - 72072300,null,null,web
Potosí,Gas,YPFB,Av. Chorrillos s/n Carretera Sucre-Potosí,800106032 - 72072300,null,null,web
Pando,Gas,YPFB,Av. Internacional No. 55-2 Zona Central,800106033 - 72072300,null,null,web
Pando,Gas,YPFB,Av. Alberto Saens No. S/n Barrio San Juan,800106034 - 72072300,null,null,web
Beni,Gas,YPFB,"Av. Pedro Ignacio Muiba, Circunvalación Sur s/n Barrio Pompeya",800106035 - 72072300,null,null,web
Beni,Gas,YPFB,"Calle Juan Adad, s/n. Barrio Belén",800106036 - 72072300,null,null,web
Beni,Gas,YPFB,Av. Federico Román s/n Zona Central,800106037 - 72072300,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,CALLE BALLIVIAN SN,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,CFEDERICO ROMAN FRENTE PLAZA PRINCIPAL GERMAN,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,Calle Luis Suarez esq. nataniel Garcia,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,CALLE SUCRE ESQ. 18 DE NOVIEMBRE,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,INTERSECCION DE LAS C/JUAN DE DIOS MARTINEZ Y MED,null,null,null,web
Beni,ServiciosFinancieros,CIDRE IFD,AV. NICOLAS SUAREZ N 481 CASI ESQUIna MEDARDO CHA,null,null,null,web
Beni,ServiciosFinancieros,COOP.LA MERCED,Av.Nicolas Suarez esq placido mendez frente a la,null,null,null,web
Beni,ServiciosFinancieros,IDEPRO,AV. MAXIMO HENICKEN S/N. RIBERALTA,null,null,null,web
Beni,ServiciosFinancieros,PRO-MUJER,Av. Placido Mendez y Gabriel Rene Moreno,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,AV. COMERCIO ENTRE CALLE VACA DIEZ Y SANTA CRUZ,null,null,null,web
Beni,ServiciosFinancieros,DIACONIA,Calle Bolivar Nro . 32,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,C/LA PAZ MEDIA CUADRA DEL LADO SUR DE LA PLAZA 10,null,null,null,web
Beni,ServiciosFinancieros,CACTRI,PLAZA PRINCIPAL ACERA NORTE,null,null,null,web
Beni,ServiciosFinancieros,DIACONIA,C/ ANTOFAGASTA ENTRE SUCRE Y TARIJA S/N,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,C Santisteban S frente plaza principal 31 de Julio,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,Av.Padre Alfonso Elorriaga entre 18deNoviembre y,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,CALLE 18 DE NOVIEMBRE,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,C/MANUELITA SUAREZ Y PLAZA BALCAZAR ESPINOZA,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,Calle German Busch Esquina Beni,null,null,null,web
Beni,ServiciosFinancieros,BANCO ECOFUTURO,C. Manuel Limpias No. 76,null,-14.834604,-64.901653,web
Beni,ServiciosFinancieros,BANCO PRODEM,Calle Antonio Vaca Diez,null,-14.834422,-64.904802,web
Beni,ServiciosFinancieros,BANCO UNION,Av. Cipriano Baracé # 604,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,Av. Bolivar Esquina Alberto Reyes,null,-14.830536,-64.895310,web
Beni,ServiciosFinancieros,CACTRI,C. COCHABAMBA No. 100,null,null,null,web
Beni,ServiciosFinancieros,CRECER IFD,Calle Joaquin de Sierra esq. Mamore,null,-14.837849,-64.903807,web
Beni,ServiciosFinancieros,DIACONIA,"C. Torope SN, entre calle Hernan Velarde Rojas",null,null,null,web
Beni,ServiciosFinancieros,LA PROMOTORA,AV. GERMAN BUSCH No. 65,null,null,null,web
Beni,ServiciosFinancieros,PRO-MUJER,"CALLE RAUL MONJE ROCA #48,MEDIA CUADRA AV.BOLIVAR",null,null,null,web
Beni,ServiciosFinancieros,BANCO PRODEM,Carretera a Rurrenabaque sn frente a mercado san,null,null,null,web
Beni,ServiciosFinancieros,BANCO UNION,AV. RUREnaBAQUE S,null,null,null,web
Beni,ServiciosFinancieros,DIACONIA,Carretera Principal A Rurrenabaque s/n,null,null,null,web
Cochabamba,ServiciosFinancieros,COOP.SAN PEDRO DE AIQUILE,"Calle Sucre, entre Arevalo y Heroes del Chaco",null,null,null,web
Cochabamba,ServiciosFinancieros,COOP.SAN CARLOS BORROMEO,Frente Plaza Principal 12 de Octubre,null,null,null,web
Cochabamba,ServiciosFinancieros,COOP.SAN CARLOS BORROMEO,Calle Obispo La Fuente N.56,null,null,null,web
Cochabamba,ServiciosFinancieros,COOP.LA CANTERA,Plaza 24 de Septiembre acera Norte s.n,null,null,null,web
Cochabamba,ServiciosFinancieros,FUBODE,Plaza Principal acera Sud sn lado H.A.M. de Capin,null,null,null,web
Cochabamba,ServiciosFinancieros,CIDRE IFD,Avenida Panamericana S y Manzanitos,null,null,null,web
Cochabamba,ServiciosFinancieros,BANCO FASSIL,Calle nataniel Aguirre esq. Calama,null,-17.396549,-66.157043,web
Cochabamba,ServiciosFinancieros,BANCO FORTALEZA,"Av.Ballivian No.739, entre calles Teniente Ar‚val",null,null,null,web
Cochabamba,ServiciosFinancieros,BANCO PRODEM,c/Calama entre Ayacucho y nataniel Aguirre No.164,null,-17.396624,-66.157418,web
Cochabamba,ServiciosFinancieros,BANCO UNION,"Calle 25 de Mayo, esquina Sucre Nø 0385",null,-17.394045,-66.155254,web
Cochabamba,ServiciosFinancieros,BANCO UNION,Plaza Sucre entre Pasteur y Aurelio Melean N.1033,null,-17.391764,-66.148338,web
Cochabamba,ServiciosFinancieros,C.A.C. ASUNCION,C 25 DE MAYO N.818 ENTRE AV. AROMA Y BRAZIL,null,null,null,web
Cochabamba,ServiciosFinancieros,CACEF LTDA,Av.Ayacucho N.331,null,-17.390373,-66.159323,web
Cochabamba,ServiciosFinancieros,CIDRE IFD,Av. Capitan Ustariz Nro. 2003,null,-17.396415,-66.179082,web
Cochabamba,ServiciosFinancieros,CIDRE IFD,Calle Juan de La Cruz Torrez N.1674,null,null,null,web
